id,favorite_count,favorited,id,retweet_count,retweeted,id,favorite_count,favorited,id,retweet_count,retweeted,Clean_Text
1600090170736328706,0,False,1600090170736328706,36,True,1.5991473973842657e+18,0.0,False,1.5991473973842657e+18,12.0,True,rt iamsaharagroup world class learning development programme cut entire energy value chain brand new automo
1600090140742807554,0,False,1600090140742807554,23,True,1.5991473633600758e+18,0.0,False,1.5991473633600758e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600089353660682240,1,True,1600089353660682240,0,False,1.5991471176409825e+18,0.0,False,1.5991471176409825e+18,12.0,True,rt iamsaharagroup world class learning development programme cut entire energy value chain brand new automo
1600089284291088384,0,False,1600089284291088384,0,False,1.5991460749541417e+18,2.0,True,1.5991460749541417e+18,0.0,False,meet dwane holloman m s digital marketing number graduate amp new media communications coordinator university pen https t co numberkwlcqbdlj
1600089215387066368,0,False,1600089215387066368,7,True,1.5991441049524675e+18,0.0,False,1.5991441049524675e+18,0.0,False,dnaglenda thatpersonjam hypatianumber supertolerant brianbakewell redwytch gc_feminist zenonumber heather_pw https t co odbkzjnumberdkq
1600088534555455488,0,False,1600088534555455488,56,True,1.5991424721980293e+18,0.0,False,1.5991424721980293e+18,1.0,True,rt jpgpicscom lina chi design furniture linoleum material new light design academy eindhoven graduate lina
1600087681983078400,0,False,1600087681983078400,0,False,1.5991419305116303e+18,0.0,False,1.5991419305116303e+18,112.0,True,rt arynewsofficial mbbs graduate set new world record win number gold medal read https t co nbnumberyasdvznumber arynew https t
1600084894444666882,0,False,1600084894444666882,0,False,1.599140992032346e+18,0.0,False,1.599140992032346e+18,82.0,True,rt gchahal breaking bnnpakistan reports accord report mbbs graduate hafiz mohammad waleed malik set new world record
1600082454177452042,0,False,1600082454177452042,0,False,1.599140988412625e+18,0.0,False,1.599140988412625e+18,0.0,False,new years resolutions number alcohol graduate school want leave https t co qkcnumberpnumberjnumberq
1600082315098537985,0,False,1600082315098537985,0,False,1.5991401520303063e+18,0.0,False,1.5991401520303063e+18,82.0,True,rt gchahal breaking bnnpakistan reports accord report mbbs graduate hafiz mohammad waleed malik set new world record
1600078897252823040,0,False,1600078897252823040,0,False,1.599137158551728e+18,0.0,False,1.599137158551728e+18,2.0,True,rt tgrfound support earl woods scholar program karina ramirez achieve childhood dream generation coll
1600078836753760256,64,True,1600078836753760256,7,True,1.599135723927769e+18,0.0,False,1.599135723927769e+18,0.0,False,doodleandpoodle calypsoreno numberhvacguylv joelombardonv number graduate degree numberk brand https t co unumberbonumberpwwdnumber
